category,task,question_key,human_winner,metric_winner,metric
ring,identity,light-skin-hand|cinema_hall|light-skin-hand_golden-ring-test_gold,hist,diffusion,hist_chi2_fg_boundary
ring,identity,light-skin-hand|cinema_hall|light-skin-hand_golden-ring-test_silver,diffusion,hist,hist_chi2_fg_boundary
ring,identity,light-skin-hand|cinema_hall|light-skin-hand_riccardoferrari-ring_gold,diffusion,hist,hist_chi2_fg_boundary
ring,identity,light-skin-hand|cinema_hall|light-skin-hand_riccardoferrari-ring_silver,diffusion,hist,hist_chi2_fg_boundary
ring,identity,light-skin-hand|cinema_hall|light-skin-hand_silver-moon-ring_gold,diffusion,diffusion,hist_chi2_fg_boundary
ring,identity,light-skin-hand|cinema_hall|light-skin-hand_silver-moon-ring_silver,diffusion,diffusion,hist_chi2_fg_boundary
ring,identity,light-skin-hand|indoor_pool|light-skin-hand_ch-gladysiewski_gold,diffusion,diffusion,hist_chi2_fg_boundary
ring,identity,light-skin-hand|indoor_pool|light-skin-hand_ch-gladysiewski_silver,diffusion,diffusion,hist_chi2_fg_boundary
ring,identity,light-skin-hand|indoor_pool|light-skin-hand_golden-ring-test_gold,diffusion,diffusion,hist_chi2_fg_boundary
ring,identity,light-skin-hand|indoor_pool|light-skin-hand_golden-ring-test_silver,diffusion,diffusion,hist_chi2_fg_boundary
ring,identity,light-skin-hand|indoor_pool|light-skin-hand_riccardoferrari-ring_gold,diffusion,composite,hist_chi2_fg_boundary
ring,identity,light-skin-hand|indoor_pool|light-skin-hand_riccardoferrari-ring_silver,hist,diffusion,hist_chi2_fg_boundary
ring,identity,light-skin-hand|indoor_pool|light-skin-hand_silver-moon-ring_gold,diffusion,diffusion,hist_chi2_fg_boundary
ring,identity,light-skin-hand|indoor_pool|light-skin-hand_silver-moon-ring_silver,diffusion,diffusion,hist_chi2_fg_boundary
ring,identity,light-skin-hand|industrial_pipe|light-skin-hand_ch-gladysiewski_gold,diffusion,hist,hist_chi2_fg_boundary
ring,identity,light-skin-hand|industrial_pipe|light-skin-hand_ch-gladysiewski_silver,diffusion,hist,hist_chi2_fg_boundary
ring,identity,light-skin-hand|industrial_pipe|light-skin-hand_golden-ring-test_gold,hist,hist,hist_chi2_fg_boundary
ring,identity,light-skin-hand|industrial_pipe|light-skin-hand_golden-ring-test_silver,hist,hist,hist_chi2_fg_boundary
ring,identity,light-skin-hand|industrial_pipe|light-skin-hand_riccardoferrari-ring_gold,diffusion,hist,hist_chi2_fg_boundary
ring,identity,light-skin-hand|industrial_pipe|light-skin-hand_riccardoferrari-ring_silver,diffusion,hist,hist_chi2_fg_boundary
ring,identity,light-skin-hand|industrial_pipe|light-skin-hand_silver-moon-ring_gold,diffusion,diffusion,hist_chi2_fg_boundary
ring,identity,light-skin-hand|industrial_pipe|light-skin-hand_silver-moon-ring_silver,diffusion,diffusion,hist_chi2_fg_boundary
ring,identity,young-hand_rotate|cinema_hall|young-hand_ch-gladysiewski_gold,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand_rotate|cinema_hall|young-hand_ch-gladysiewski_silver,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand_rotate|cinema_hall|young-hand_golden-ring-test_gold,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand_rotate|cinema_hall|young-hand_golden-ring-test_silver,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand_rotate|cinema_hall|young-hand_riccardoferrari-ring_gold,diffusion,diffusion,hist_chi2_fg_boundary
ring,identity,young-hand_rotate|cinema_hall|young-hand_riccardoferrari-ring_silver,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand_rotate|cinema_hall|young-hand_silver-moon-ring_gold,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand_rotate|cinema_hall|young-hand_silver-moon-ring_silver,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand_rotate|indoor_pool|young-hand_ch-gladysiewski_gold,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand_rotate|indoor_pool|young-hand_ch-gladysiewski_silver,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand_rotate|indoor_pool|young-hand_golden-ring-test_gold,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand_rotate|indoor_pool|young-hand_golden-ring-test_silver,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand_rotate|indoor_pool|young-hand_riccardoferrari-ring_gold,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand_rotate|indoor_pool|young-hand_riccardoferrari-ring_silver,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand_rotate|indoor_pool|young-hand_silver-moon-ring_gold,diffusion,diffusion,hist_chi2_fg_boundary
ring,identity,young-hand_rotate|indoor_pool|young-hand_silver-moon-ring_silver,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand_rotate|industrial_pipe|young-hand_ch-gladysiewski_gold,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand_rotate|industrial_pipe|young-hand_ch-gladysiewski_silver,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand_rotate|industrial_pipe|young-hand_golden-ring-test_gold,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand_rotate|industrial_pipe|young-hand_golden-ring-test_silver,hist,hist,hist_chi2_fg_boundary
ring,identity,young-hand_rotate|industrial_pipe|young-hand_riccardoferrari-ring_gold,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand_rotate|industrial_pipe|young-hand_riccardoferrari-ring_silver,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand_rotate|industrial_pipe|young-hand_silver-moon-ring_gold,hist,diffusion,hist_chi2_fg_boundary
ring,identity,young-hand_rotate|industrial_pipe|young-hand_silver-moon-ring_silver,composite,diffusion,hist_chi2_fg_boundary
ring,identity,young-hand|cinema_hall|young-hand_ch-gladysiewski_gold,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand|cinema_hall|young-hand_ch-gladysiewski_silver,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand|cinema_hall|young-hand_golden-ring-test_gold,hist,hist,hist_chi2_fg_boundary
ring,identity,young-hand|cinema_hall|young-hand_golden-ring-test_silver,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand|cinema_hall|young-hand_riccardoferrari-ring_gold,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand|cinema_hall|young-hand_riccardoferrari-ring_silver,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand|cinema_hall|young-hand_silver-moon-ring_gold,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand|cinema_hall|young-hand_silver-moon-ring_silver,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand|indoor_pool|young-hand_ch-gladysiewski_gold,hist,hist,hist_chi2_fg_boundary
ring,identity,young-hand|indoor_pool|young-hand_ch-gladysiewski_silver,hist,hist,hist_chi2_fg_boundary
ring,identity,young-hand|indoor_pool|young-hand_golden-ring-test_gold,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand|indoor_pool|young-hand_golden-ring-test_silver,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand|indoor_pool|young-hand_riccardoferrari-ring_gold,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand|indoor_pool|young-hand_riccardoferrari-ring_silver,hist,hist,hist_chi2_fg_boundary
ring,identity,young-hand|indoor_pool|young-hand_silver-moon-ring_gold,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand|indoor_pool|young-hand_silver-moon-ring_silver,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand|industrial_pipe|young-hand_ch-gladysiewski_gold,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand|industrial_pipe|young-hand_ch-gladysiewski_silver,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand|industrial_pipe|young-hand_golden-ring-test_gold,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand|industrial_pipe|young-hand_golden-ring-test_silver,hist,hist,hist_chi2_fg_boundary
ring,identity,young-hand|industrial_pipe|young-hand_riccardoferrari-ring_gold,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand|industrial_pipe|young-hand_riccardoferrari-ring_silver,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand|industrial_pipe|young-hand_silver-moon-ring_gold,diffusion,hist,hist_chi2_fg_boundary
ring,identity,young-hand|industrial_pipe|young-hand_silver-moon-ring_silver,hist,hist,hist_chi2_fg_boundary
necklace,aesthetic,blackgirl_newnecklaces|cinema_hall|blackgirl-circletriangle_gold,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|cinema_hall|blackgirl-circletriangle_silver,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|cinema_hall|blackgirl-curve_pendulum1_gold,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|cinema_hall|blackgirl-curve_pendulum1_silver,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|cinema_hall|blackgirl-curve_pendulum2_gold,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|cinema_hall|blackgirl-curve_pendulum2_silver,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|cinema_hall|blackgirl-curve_pendulum3_gold,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|cinema_hall|blackgirl-curve_pendulum3_silver,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|cinema_hall|blackgirl-curve_pendulum4_gold,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|cinema_hall|blackgirl-curve_pendulum4_silver,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|cinema_hall|blackgirl-curve_pendulum5_gold,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|cinema_hall|blackgirl-curve_pendulum5_silver,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|cinema_hall|blackgirl-medallion_gold,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|cinema_hall|blackgirl-medallion_silver,TIE,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|cinema_hall|blackgirl-pendulum1_gold,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|cinema_hall|blackgirl-pendulum1_silver,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|cinema_hall|blackgirl-pendulum2_gold,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|cinema_hall|blackgirl-pendulum2_silver,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|cinema_hall|blackgirl-pendulum3_gold,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|cinema_hall|blackgirl-pendulum3_silver,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|cinema_hall|blackgirl-pendulum4_gold,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|cinema_hall|blackgirl-pendulum4_silver,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|cinema_hall|blackgirl-pendulum5_gold,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|cinema_hall|blackgirl-pendulum5_silver,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|indoor_pool|blackgirl-circletriangle_gold,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|indoor_pool|blackgirl-circletriangle_silver,diffusion,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|indoor_pool|blackgirl-curve_pendulum1_gold,diffusion,composite,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|indoor_pool|blackgirl-curve_pendulum1_silver,diffusion,composite,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|indoor_pool|blackgirl-curve_pendulum2_gold,composite,composite,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|indoor_pool|blackgirl-curve_pendulum2_silver,diffusion,composite,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|indoor_pool|blackgirl-curve_pendulum3_gold,composite,composite,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|indoor_pool|blackgirl-curve_pendulum3_silver,diffusion,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|indoor_pool|blackgirl-curve_pendulum4_gold,composite,composite,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|indoor_pool|blackgirl-curve_pendulum4_silver,composite,composite,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|indoor_pool|blackgirl-curve_pendulum5_gold,diffusion,composite,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|indoor_pool|blackgirl-curve_pendulum5_silver,diffusion,composite,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|indoor_pool|blackgirl-medallion_gold,diffusion,composite,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|indoor_pool|blackgirl-medallion_silver,diffusion,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|indoor_pool|blackgirl-pendulum1_gold,composite,composite,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|indoor_pool|blackgirl-pendulum1_silver,diffusion,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|indoor_pool|blackgirl-pendulum2_gold,composite,composite,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|indoor_pool|blackgirl-pendulum2_silver,diffusion,composite,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|indoor_pool|blackgirl-pendulum3_gold,TIE,composite,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|indoor_pool|blackgirl-pendulum3_silver,composite,composite,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|indoor_pool|blackgirl-pendulum4_gold,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|indoor_pool|blackgirl-pendulum4_silver,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|indoor_pool|blackgirl-pendulum5_gold,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|indoor_pool|blackgirl-pendulum5_silver,diffusion,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|industrial_pipe|blackgirl-circletriangle_gold,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|industrial_pipe|blackgirl-circletriangle_silver,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|industrial_pipe|blackgirl-curve_pendulum1_gold,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|industrial_pipe|blackgirl-curve_pendulum1_silver,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|industrial_pipe|blackgirl-curve_pendulum2_gold,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|industrial_pipe|blackgirl-curve_pendulum2_silver,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|industrial_pipe|blackgirl-curve_pendulum3_gold,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|industrial_pipe|blackgirl-curve_pendulum3_silver,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|industrial_pipe|blackgirl-curve_pendulum4_gold,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|industrial_pipe|blackgirl-curve_pendulum4_silver,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|industrial_pipe|blackgirl-curve_pendulum5_gold,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|industrial_pipe|blackgirl-curve_pendulum5_silver,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|industrial_pipe|blackgirl-medallion_gold,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|industrial_pipe|blackgirl-medallion_silver,TIE,hist,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|industrial_pipe|blackgirl-pendulum1_gold,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|industrial_pipe|blackgirl-pendulum1_silver,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|industrial_pipe|blackgirl-pendulum2_gold,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|industrial_pipe|blackgirl-pendulum2_silver,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|industrial_pipe|blackgirl-pendulum3_gold,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|industrial_pipe|blackgirl-pendulum3_silver,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|industrial_pipe|blackgirl-pendulum4_gold,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|industrial_pipe|blackgirl-pendulum4_silver,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|industrial_pipe|blackgirl-pendulum5_gold,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,blackgirl_newnecklaces|industrial_pipe|blackgirl-pendulum5_silver,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|cinema_hall|whitegirl-circletriangle_gold,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|cinema_hall|whitegirl-circletriangle_pendulum1_gold,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|cinema_hall|whitegirl-circletriangle_pendulum1_silver,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|cinema_hall|whitegirl-circletriangle_pendulum2_gold,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|cinema_hall|whitegirl-circletriangle_pendulum2_silver,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|cinema_hall|whitegirl-circletriangle_pendulum3_gold,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|cinema_hall|whitegirl-circletriangle_pendulum3_silver,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|cinema_hall|whitegirl-circletriangle_pendulum4_gold,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|cinema_hall|whitegirl-circletriangle_pendulum4_silver,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|cinema_hall|whitegirl-circletriangle_pendulum5_gold,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|cinema_hall|whitegirl-circletriangle_pendulum5_silver,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|cinema_hall|whitegirl-circletriangle_silver,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|cinema_hall|whitegirl-medallion_gold,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|cinema_hall|whitegirl-medallion_pendulum1_gold,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|cinema_hall|whitegirl-medallion_pendulum1_silver,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|cinema_hall|whitegirl-medallion_pendulum2_gold,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|cinema_hall|whitegirl-medallion_pendulum2_silver,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|cinema_hall|whitegirl-medallion_pendulum3_gold,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|cinema_hall|whitegirl-medallion_pendulum3_silver,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|cinema_hall|whitegirl-medallion_pendulum4_gold,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|cinema_hall|whitegirl-medallion_pendulum4_silver,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|cinema_hall|whitegirl-medallion_pendulum5_gold,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|cinema_hall|whitegirl-medallion_pendulum5_silver,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|cinema_hall|whitegirl-medallion_silver,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|indoor_pool|whitegirl-circletriangle_gold,composite,composite,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|indoor_pool|whitegirl-circletriangle_pendulum1_gold,diffusion,composite,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|indoor_pool|whitegirl-circletriangle_pendulum1_silver,TIE,composite,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|indoor_pool|whitegirl-circletriangle_pendulum2_gold,composite,composite,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|indoor_pool|whitegirl-circletriangle_pendulum2_silver,diffusion,composite,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|indoor_pool|whitegirl-circletriangle_pendulum3_gold,composite,composite,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|indoor_pool|whitegirl-circletriangle_pendulum3_silver,composite,composite,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|indoor_pool|whitegirl-circletriangle_pendulum4_gold,diffusion,composite,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|indoor_pool|whitegirl-circletriangle_pendulum4_silver,composite,composite,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|indoor_pool|whitegirl-circletriangle_pendulum5_gold,diffusion,composite,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|indoor_pool|whitegirl-circletriangle_pendulum5_silver,composite,composite,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|indoor_pool|whitegirl-circletriangle_silver,diffusion,diffusion,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|indoor_pool|whitegirl-medallion_gold,diffusion,composite,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|indoor_pool|whitegirl-medallion_pendulum1_gold,composite,composite,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|indoor_pool|whitegirl-medallion_pendulum1_silver,composite,composite,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|indoor_pool|whitegirl-medallion_pendulum2_gold,diffusion,composite,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|indoor_pool|whitegirl-medallion_pendulum2_silver,diffusion,composite,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|indoor_pool|whitegirl-medallion_pendulum3_gold,diffusion,composite,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|indoor_pool|whitegirl-medallion_pendulum3_silver,composite,composite,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|indoor_pool|whitegirl-medallion_pendulum4_gold,diffusion,composite,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|indoor_pool|whitegirl-medallion_pendulum4_silver,composite,composite,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|indoor_pool|whitegirl-medallion_pendulum5_gold,diffusion,composite,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|indoor_pool|whitegirl-medallion_pendulum5_silver,diffusion,composite,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|indoor_pool|whitegirl-medallion_silver,diffusion,composite,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|industrial_pipe|whitegirl-circletriangle_gold,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|industrial_pipe|whitegirl-circletriangle_pendulum1_gold,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|industrial_pipe|whitegirl-circletriangle_pendulum1_silver,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|industrial_pipe|whitegirl-circletriangle_pendulum2_gold,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|industrial_pipe|whitegirl-circletriangle_pendulum2_silver,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|industrial_pipe|whitegirl-circletriangle_pendulum3_gold,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|industrial_pipe|whitegirl-circletriangle_pendulum3_silver,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|industrial_pipe|whitegirl-circletriangle_pendulum4_gold,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|industrial_pipe|whitegirl-circletriangle_pendulum4_silver,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|industrial_pipe|whitegirl-circletriangle_pendulum5_gold,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|industrial_pipe|whitegirl-circletriangle_pendulum5_silver,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|industrial_pipe|whitegirl-circletriangle_silver,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|industrial_pipe|whitegirl-medallion_gold,composite,diffusion,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|industrial_pipe|whitegirl-medallion_pendulum1_gold,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|industrial_pipe|whitegirl-medallion_pendulum1_silver,TIE,hist,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|industrial_pipe|whitegirl-medallion_pendulum2_gold,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|industrial_pipe|whitegirl-medallion_pendulum2_silver,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|industrial_pipe|whitegirl-medallion_pendulum3_gold,TIE,hist,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|industrial_pipe|whitegirl-medallion_pendulum3_silver,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|industrial_pipe|whitegirl-medallion_pendulum4_gold,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|industrial_pipe|whitegirl-medallion_pendulum4_silver,composite,hist,hist_chi2_fg_fg
necklace,aesthetic,whitegirl_newnecklaces|industrial_pipe|whitegirl-medallion_pendulum5_gold,composite,hist,hist_chi2_fg_fg
